University,Name,Department,Rank,Sex,Title,Pronouns,URL,Face,Smile,prof_text,sentiment,positive,negative,neutral
Yale,Soheil Ghili,Marketing,Assistant,Male,Assistant Professor of Marketing,[],https://som.yale.edu/faculty-research/faculty-directory/soheil-ghili,1,1,"I am an assistant professor of Marketing at Yale School of Management. My main research interests are industrial organization and quantitative marketing. My recent research has theoretically and empirically examined optimal pricing strategies, with a focus on second-degree price discrimination mechanisms such as nonlinear pricing and product bundling.
 
",0.5423,0.089,0.0,0.911
Yale,Stefano Giglio,Finance,Full,Male,Professor of Finance,"['his', 'he']",https://som.yale.edu/faculty-research/faculty-directory/stefano-giglio,1,0,"Professor Giglio’s research interests span several topics, including asset pricing, macroeconomics, and climate finance, with a particular focus on hedging macroeconomic risks, like crash risk, uncertainty risk, and climate risk, using different financial instruments.
Before joining Yale, Professor Giglio was an Associate Professor of Finance at the University of Chicago Booth School of Business, after receiving his PhD in Economics from Harvard University. He is a Faculty Research Fellow at the National Bureau of Economic Research and a Research Affiliate at the Center for Economic Policy Research, and has served as an editor for the Review of Financial Studies. He has been awarded several prizes, including the 2021 Carlo Alberto medal, awarded to an Italian economist under the age of 40 for outstanding research contributions to the field of Economics, the AQR Insight Award, and the Fama-DFA Prize, and the Moskowitz prize for sustainable finance.
",0.9643,0.187,0.078,0.735
Yale,Paul Goldsmith-Pinkham,Finance,Assistant,Male,Assistant Professor of Finance,"['his', 'he']",https://som.yale.edu/faculty-research/faculty-directory/paul-goldsmith-pinkham,1,0,"Paul Goldsmith-Pinkham's research interests include consumer & corporate finance, applied econometrics, and social networks. His current work focuses on consumer debt, with an eye towards questions of racial, ethnic and gender disparities. He also does work as an applied econometrician, examining methods commonly used by empirical researchers. These include questions of causal inference as well as applying machine learning techniques to economic questions. Before joining Yale, Paul was a Research Economist at the Federal Reserve Bank of New York. He earned a bachelor’s degree in economics from Swarthmore College, and a PhD in economics from Harvard University.
",0.1531,0.041,0.025,0.934
Yale,Menaka V. Hampole,Finance,Assistant,Female,Assistant Professor of Finance,['she'],https://som.yale.edu/faculty-research/faculty-directory/menaka-v-hampole,1,1,"Menaka Hampole is an Assistant Professor of Finance at Yale SOM since Fall 2023. Hampole’s primary research area focuses on topics at the intersection of household finance and labor economics, with particular interests in topics of education financing.
She received a PhD in finance from Northwestern University Kellogg School of Management, a master's degree in economics from University College London, and a bachelor's degree in economics from the University of Chicago.",0.25,0.028,0.0,0.972
Yale,Theis Ingerslev Jensen,Finance,Assistant,Male,Assistant Professor of Finance,"['his', 'he']",https://som.yale.edu/faculty-research/faculty-directory/theis-ingerslev-jensen,1,1,"Theis Ingerslev Jensen is an Assistant Professor of Finance at Yale SOM since Fall 2023. Theis' primary research area is empirical asset pricing, where he likes to explore new data sets, especially those related to subjective expectations. His research projects are typically data-intensive and use advanced statistical methods such as machine learning.
Theis grew up in Denmark where he obtained his Ph.D. in financial Economics from Copenhagen Business School in 2023.",0.743,0.097,0.0,0.903
Yale,Edward H. Kaplan,Public Health,Full,Male,William N. and Marie A. Beach Professor of Operations Research; Professor of Engineering; & Professor of Public Health,['he'],https://som.yale.edu/faculty-research/faculty-directory/edward-h-kaplan,1,1,"Professor Kaplan's research has been reported on the front pages of the New York Times and the Jerusalem Post, editorialized in the Wall Street Journal, recognized by the New York Times Magazine's Year in Ideas, and discussed in many other major media outlets. The author of more than 125 research articles, Professor Kaplan received both the Lanchester Prize and the Edelman Award, two top honors in the operations research field, among many other awards. An elected member of both the National Academy of Engineering and the Institute of Medicine of the US National Academies, he has also twice received the prestigious Lady Davis Visiting Professorship at the Hebrew University of Jerusalem, where he has investigated AIDS policy issues facing the State of Israel. Kaplan’s current research focuses on the application of operations research to problems in counterterrorism and homeland security.
In 2014, he was elected to the presidency of the Institute for Operations Research and the Management Sciences (INFORMS), the world’s largest society of operations research and analytics academics and professionals.  He will serve as President-Elect in 2015, President in 2016, and Past-President in 2017.",0.9274,0.087,0.014,0.899
Yale,Ivana V. Katic,Organizational Behavior,Assistant,Female,Assistant Professor of Organizational Behavior,"['she', 'her']",https://som.yale.edu/faculty-research/faculty-directory/ivana-v-katic,1,1,"Ivana V. Katic’s research is positioned at the intersection between non-market strategy and economic sociology. Specifically, she focuses on firm-government interactions, as well as their antecedents and consequences, across the individual, organizational, and societal levels of analysis. Her work sheds light on several corporate political activity (CPA) tactics, including revolving doors and lobbying, in both U.S. and global contexts.
Professor Katic teaches the Non-Market Strategy elective for the MBA and GBS programs, as well as the EMBA core course State and Society.
",0.4404,0.05,0.015,0.935
Yale,Bryan T. Kelly,Finance,Associate,Male,"Professor of Finance & Associate Director, International Center for Finance","['his', 'he']",https://som.yale.edu/faculty-research/faculty-directory/bryan-t-kelly,1,1,"Bryan Kelly is Professor of Finance at the Yale School of Management, a Research Fellow at the National Bureau of Economic Research, Associate Director of SOM’s International Center for Finance, and is the head of machine learning at AQR Capital Management, LLC.
Professor Kelly’s primary research fields are asset pricing and financial econometrics. He is interested in issues related to financial machine learning; volatility, tail risk, and correlation modeling in financial markets; banking sector systemic risk; financial intermediation; and financial networks. His papers in these areas have been published in American Economic Review,  Quarterly Journal of Economics, Journal of Political Economy, Journal of Finance, Journal of Financial Economics, and Review of Financial Studies. He is co-editor of the Journal of Financial Econometrics and associate editor of the Journal of Finance and the Journal of Financial Economics.
Before joining Yale, Kelly was a tenured professor of finance at the University of Chicago Booth School of Business.  He earned a bachelor’s degree in economics from the University of Chicago, a master’s degree in economics from University of California San Diego, and a PhD in finance from New York University’s Stern School of Business. Kelly worked in investment banking at Morgan Stanley prior to pursuing his PhD.",0.25,0.025,0.02,0.955
Yale,Sang Kim,Operations Management,Full,Male,Professor of Operations Management,"['his', 'he']",https://som.yale.edu/faculty-research/faculty-directory/sang-kim,1,1,"Sang Kim is a Professor of Operations Management at the Yale School of Management.  Professor Kim specializes in supply chain management and service operations, with a particular interest in management of business process failures.  He develops analytical models based on operations research and game theory to study practice-driven problems.  His recent research interests include managing low-probability/high-impact disruptions in supply chains, sustainable operations, and social responsibility in supply chain management.  Using the risk management framework, he has studied problems in application areas such as aftermarkets in the aerospace and defense industry, environmental regulation, and social enterprises in developing economies.  Kim’s research has been published in top management journals including Management Science, Operations Research, and Marketing Science.  Currently he serves as an associate editor at Management Science and Manufacturing & Service Operations Management.  Professor Kim received his Ph.D. degree in Operations and Information Management from the Wharton School, University of Pennsylvania, MS in Scientific Computing & Computational Mathematics from the Stanford University, and BA in Physics from the University of Pennsylvania.",-0.6808,0.046,0.071,0.883
Yale,Balázs Kovács,Organizational Behavior,Full,Male,Professor of Organizational Behavior,"['his', 'he']",https://som.yale.edu/faculty-research/faculty-directory/balazs-kovacs,1,1,"Professor Kovács studies how socially structured information such as categories, awards, online reviews, and social networks shape audiences’ perceptions and evaluations in creative domains such as music, literature, dining, or technology.  Focusing on audiences is important because in creative domains quality and relevance are often elusive, making social evaluations particularly important. Quality here is constructed in part through categorization and the interaction of heterogenous audience segments and networks. His research takes a sociological approach, in which actors, objects, organizations, and markets are located in a relational space, and heterogeneity, positioning, and networks are studied by exploring the locations and movements in this relational space.
Professor Kovács typically uses large-scale, “big data” approaches to study these questions, analyzing online reviews and social networks. His research appears in journals such as Administrative Science Quarterly, American Sociological Review, Organization Science, Management Science, Nature Biotechnology, Psychological Science, Research Policy, Social Networks, and Strategic Management Journal.
Professor Kovács received his PhD from the Graduate School of Business at Stanford University. Prior to joining the Yale School of Management, he was an assistant professor at the University of Lugano, Switzerland.
 
",0.8932,0.066,0.0,0.934
Yale,Vineet Kumar,Marketing,Associate,Male,Associate Professor of Marketing,"['his', 'he']",https://som.yale.edu/faculty-research/faculty-directory/vineet-kumar,1,1,"Vineet Kumar is a faculty member at Yale School of Management, and an expert on Digital Technologies and Artificial Intelligence. His focus areas include machine learning using large scale data analytics (big data), digital products and services and networks. He studies how artificial intelligence and other digital technologies can allow us to better understand and create value drivers for firms, customers as well as policy makers.
His interests include the following specific topics: (a) economic benefits of AI / ML, (b) fairness and bias in ML, (c) digital transformation of companies, (d) digital business models and platforms, including product strategy and technological innovation. His work has been published in top academic journals, and has been featured in national and international media.
At Yale, he teaches the core MBA Customer class and advanced MBA electives on Digital Strategy and AI: Strategy + Marketing. At the doctoral level, he has taught a variety of specialized courses. Vineet has also developed specialized executive programs for industry participants. He has undertaken engagements with a variety of companies on digital and technology strategies, including GE, American Express, The New York Times, Microsoft, UL and a number of startup firms.
",0.9753,0.149,0.007,0.845
Yale,Cameron LaPoint,Finance,Assistant,Male,Assistant Professor of Finance,"['his', 'he']",https://som.yale.edu/faculty-research/faculty-directory/cameron-lapoint,1,1,"Cameron LaPoint’s research explores topics at the intersection of real estate, corporate finance, household finance, and urban economics. His current work studies how tax policy and financial regulation influence investor behavior in real estate markets. Through his work on the links between property tax delinquency and gentrification, he has advised legal teams working on cases related to the constitutionality of local property tax foreclosure procedures. In other papers, Cameron examines how the location decision of firms, and where they choose to invest in response to local tax incentives, matters for local economic development and regional inequality. He earned a bachelor’s degree in economics from the University of Rochester, and a PhD in economics from Columbia University.
",0.34,0.041,0.013,0.946
Yale,James A. Levinsohn,Economics and Management,Full,Male,Dean of the Jackson School of Global Affairs; Charles W. Goodyear Professor in Global Affairs; Professor of Economics and Management,"['his', 'he']",https://som.yale.edu/faculty-research/faculty-directory/james-levinsohn,1,1,"Levinsohn’s fields of expertise are international economics, industrial organization, economic development, and applied econometrics. His recent academic research has focused on estimating the impacts of internal migration on household well-being in South Africa and estimating the demand for sanitation in Bangladesh. He has published widely on trade policy, youth employment policy, and the global corporation.
Levinsohn is the founding Director of Yale’s Jackson School of Global Affairs. In that capacity, he oversees the Global Affairs major in Yale College, the Global Affairs MA programs, and Yale’s World Fellows Program. He is a member of the Council on Foreign Relations and has consulted for many government and non-governmental organizations as well as many multinational corporations.
He has served on the editorial boards of the American Economic Review, the Journal of International Economics, the Review of Economic Studies, and the Journal of Economic Literature. Both his teaching and his research have been recognized with major grants and awards.
",0.8251,0.062,0.009,0.928
Yale,Zhen Lian,Operations Management,Assistant,Female,Assistant Professor of Operations Management,['she'],https://som.yale.edu/faculty-research/faculty-directory/zhen-lian,1,1,"Zhen Lian is an Assistant Professor of Operations Management at the Yale School of Management. Professor Lian's research is at the intersection of optimization, transportation, and public policy, with a special focus on online marketplaces such as ridesharing. Before joining Yale, she was a postdoctoral fellow at the ridesharing company Lyft, where she worked on driver pay and incentive design. Additionally, Professor Lian takes a keen interest in applying optimization techniques to assist in public policy making. In 2021, she helped change the school schedules at the San Francisco Unified School District, resulting in annual savings of over $5 million for the district.",0.9442,0.161,0.012,0.827
Yale,Song Ma,Finance,Associate,Male,Associate Professor of Finance,"['his', 'he']",https://som.yale.edu/faculty-research/faculty-directory/song-ma,1,1,"Professor Ma’s main research interests are corporate finance, entrepreneurial finance, and innovation economics. His current research agenda focuses on understanding economic frictions in the process of financing and organizing innovation and entrepreneurial activities, and how to mitigate those frictions through financial and organizational arrangements. He also studies how entrepreneurship contributes to economic growth and the underlying mechanism.  Dr. Ma received his PhD in Finance from Duke University’s Fuqua School of Business and his BA in Economics from Zhejiang University.",0.8316,0.116,0.0,0.884
Yale,Lesley Meng,Operations Management,Assistant,Female,Assistant Professor of Operations Management,"['she', 'her']",https://som.yale.edu/faculty-research/faculty-directory/lesley-meng,1,1,"Lesley Meng is an Assistant Professor of Operations Management at the Yale School of Management.  Professor Meng's research utilizes novel large-scale datasets to investigate the (often hidden) impact of management decisions at the organization level on healthcare worker behavior, and subsequently, the effectiveness and efficiency of patient care.  More generally, Professor Meng's research is in the area of empirical healthcare operations management, which combines her past education in medical science and public health with her doctoral training in operations management, econometrics, and causal inference.
Professor Meng holds an Honors Specialization in Medical Science from the University of Western Ontario, an Honors in Business Administration degree from the Richard Ivey School of Business, a Masters of Public Health in Health Policy and Management from Columbia University, and a Ph.D. in Operations, Information, & Decisions from The Wharton School of the University of Pennsylvania.  Prior to her Ph.D., Professor Meng worked as a Research Associate at the Massachusetts General Hospital Institute for Technology Assessment.  During her time at Columbia, she worked as a Project Analyst at the Memorial Sloan-Kettering Cancer Center and as a Research Assistant at the Harvard School of Public Health.",0.8481,0.072,0.022,0.907
Yale,Andrew Metrick,Finance and Management,Full,Male,Janet L. Yellen Professor of Finance and Management,"['his', 'he']",https://som.yale.edu/faculty-research/faculty-directory/andrew-metrick,1,1,"Andrew Metrick is the Janet L. Yellen Professor of Finance and Management at the Yale School of Management (SOM) and the Director of the Yale Program on Financial Stability.  He earned a Ph.D. in economics from Harvard in 1994, and a B.A. in economics and mathematics from Yale in 1989.  Prior to joining the Yale faculty in 2008, he held positions in the finance department at Wharton and the economics department at Harvard. In academic year 2009-10, he was on leave at the Council of Economic Advisers in Washington.  Upon returning to Yale, he served as the Deputy Dean of SOM from 2010 to 2016.
Professor Metrick’s current research and teaching is focused on financial stability, including the regulation of systemic risk, the activities of complex financial institutions, and the causes and consequences of the financial crisis of 2007-9.  His past work has been in financial intermediation more generally, with a focus on investment management and corporate governance.",-0.5859,0.016,0.045,0.939
Yale,Ahmed Mushfiq Mobarak,Management and Economics,Full,Male,Jerome Kasoff ’54 Professor of Management and Economics,"['his', 'he']",https://som.yale.edu/faculty-research/faculty-directory/ahmed-mushfiq-mobarak,1,0,"Mushfiq Mobarak is the Jerome Kasoff ’54 Professor of Management and Economics at the Yale School of Management, jointly appointed with the Department of Economics. He is a development economist, and the founder and faculty director of the Yale Research Initiative on Innovation and Scale (Y-RISE).
Professor Mobarak conducts field experiments exploring ways to induce people in developing countries to adopt technologies or behaviors that are likely to be welfare improving. He also examines the complexities of scaling up development interventions that are proven effective in such trials.  His ongoing research projects are in Bangladesh, Brazil, Chile, India, Kenya, Nepal and Malawi. His research has been published in journals across disciplines, including Econometrica, Science, The American Economic Review, the American Political Science Review, Marketing Science, and Demography, and covered by the New York Times, The Economist, the BBC, the Washington Post, Foreign Policy, Der Spiegel, and other media outlets around the world. He is collaborating with governments and NGOs in Bangladesh, India, Nepal, Pakistan and Sierra Leone to devise evidence-based COVID response strategies, and distribute facemasks to over 100 million people based on the results of the NORM model. 
 
Professor Mobarak has held other positions at the World Bank, IMF Innovations for Poverty Action, J-PAL at MIT, and the International Growth Centre at LSE. He teaches “State & Society” in the SOM core curriculum and a Ph.D. field course in Development Economics.
",0.8176,0.053,0.014,0.933
Yale,David M. Munguia Gomez,Organizational Behavior,Assistant,Male,Assistant Professor of Organizational Behavior,"['his', 'he']",https://som.yale.edu/faculty-research/faculty-directory/david-m-munguia-gomez,1,0,"David Munguia Gomez studies decisions about allocating rewards and opportunities, such as college admission and employment. He focuses on the ethical tensions that arise when considering applicants’ merit and circumstances, as well as the inferences that people draw about applicants based on their (dis)advantageous circumstances. David employs a variety of methods in his research, including lab experiments, field surveys, and interviews. His research has appeared in top management and psychology journals and has received best paper awards.
 
David has a PhD in behavioral science from the University of Chicago’s Booth School of Business and an AB in Psychology from Princeton University.",0.9595,0.195,0.023,0.782
Yale,Anya Nakhmurina,Accounting,Assistant,Female,Assistant Professor of Accounting,"['she', 'her']",https://som.yale.edu/faculty-research/faculty-directory/anya-nakhmurina,1,1,"Professor Nakhmurina's research interests revolve around financial reporting, governance, and monitoring. Her current work explores these topics in the context of municipal markets, as well as by focusing on institutional investors and shareholder activism.
Nakhmurina earned her Ph.D. from the University of Chicago. Additionally, she holds M.B.A. from the University of Chicago. Outside of academia, she worked in venture capital and in equity research.
",0.4767,0.062,0.0,0.938
Yale,Barry Nalebuff,Management,Full,Male,Milton Steinbach Professor of Management,"['his', 'he']",https://som.yale.edu/faculty-research/faculty-directory/barry-nalebuff,1,0,"Barry Nalebuff is Milton Steinbach Professor at Yale SOM, where for thirty years he has taught negotiation, innovation, strategy, and game theory. He is the coauthor of seven books and an online course. Thinking Strategically and The Art of Strategy are two crossover books on game theory with more than 400,000 copies in print. Co-opetition looks beyond zero-sum games to emphasize the potential for cooperating while competing. Why Not? offers a framework for problem solving and ingenuity. Lifecycle Investing provides a new strategy for retirement investing. Mission in a Bottle tells the story of Honest Tea. His most recent book is Split the Pie, which is based on his negotiation course at SOM. An online version of the negotiation course is available for free on Coursera. It has 400,000 active learners and the second-highest rating on the Coursera platform.
In 1998, Barry—together with his former student Seth Goldman—cofounded Honest Tea. In 2011, the company was purchased by Coca-Cola. His second venture, Kombrewcha, is a slightly alcoholic version of kombucha. The company was acquired in 2016 by AB-Inbev. He is currently working to build Real Made Foods. 
He works with many entrepreneurial firms. He serves on the board of Q Drinks (started by his former student Jordan Silbert), Calicraft Beer, and AGP Glass. Alongside startups, he has extensive experience consulting with multinational firms. He advised the NBA in their prior negotiations with the National Basketball Players Association and served on the board of Nationwide Insurance. A graduate of MIT, a Rhodes Scholar, and a Junior Fellow at Harvard’s Society of Fellows, Nalebuff earned his doctorate at Oxford University.
",0.9313,0.063,0.01,0.928
Yale,Nathan Novemsky,Marketing,Full,Male,Professor of Marketing,['he'],https://som.yale.edu/faculty-research/faculty-directory/nathan-novemsky,1,1,"Professor Novemsky is Professor of Marketing in the Yale School of Management and has an appointment as Professor of Psychology in the Department of Psychology at Yale University. He is an expert in the psychology of judgment and decision-making, an area that overlaps heavily with behavioral economics and consumer behavior. He has published articles in leading marketing and psychology journals on topics that include: how people made judgments and decisions based on the information in front of them, how they know what they like, how the way they frame decisions affects the choices they make, how they choose and evaluate gifts, how their goals influence their behavior and other topics in judgment and decision-making.
He teaches managers how to use the latest ideas from behavioral science, including how to give structure to unstructured situations and complexity in a way that maximizes their chances of making good long-term decisions. He also teaches about how to use algorithms and data analysis in the decision making process in a way that allows people to contribute what they are best at and computers to contribute what they are best at.
He is also an active member of the Yale Center for Customer Insights. As part of the Center, he actively partners with practitioners to develop new insights into customer behavior that are both relevant to practitioners and new to the academic literature. He has also consulted on numerous legal cases (including deceptive advertising and defamation) where a key issue is how individuals interpret information they see in the media and other contexts.
",0.9643,0.081,0.0,0.919
Yale,Edieal J. Pinker,Operations Research,Full,Male,Deputy Dean for Strategy and BearingPoint Professor of Operations Research,"['his', 'he']",https://som.yale.edu/faculty-research/faculty-directory/edieal-j-pinker,1,1,"Edieal Pinker is the BearingPoint Professor of Operations Research at the Yale School of Management where he also serves as Chief Academic Officer and Deputy Dean.  He has a PhD and MS in Operations Research from MIT and BA in Mathematics from Columbia University. Pinker’s current research includes predictive modeling in healthcare using machine learning methods and demographic analysis of the US Jewish community.  His previous research on management topics has included the use of flexible workforces, work and workflow design in healthcare, online auctions, and responses to terrorist threats among others. He has served on the editorial boards of several leading journals in his field such as Management Science and Operations Research. Pinker has consulted for the United States Postal Service, the financial services industry and the auto industry. His work has been published in journals such as Operations Research, Management Science, Manufacturing and Service Operations Management, Journal of Oncology Practice, IIE Transactions, Production and Operations Management, and the Communications of the Association of Computing Machinery.",-0.5859,0.027,0.043,0.93
Yale,Benjamin Polak,Management,Full,Male,William C. Brainard Professor of Economics & Professor of Management,"['his', 'he']",https://som.yale.edu/faculty-research/faculty-directory/benjamin-polak,1,1,"Professor Polak is an expert on decision theory, game theory, and economic history. His work explores economic agents whose goals are richer than those captured in traditional models. His work on game theory ranges from foundational theoretical work on common knowledge, to applied topics in corporate finance and law and economics. Most recently, he has made contributions to the theory of repeated games with asymmetric information. Other research interests include economic inequality and individuals' responses to uncertainty. Professor Polak is currently engaged in an ambitious empirical project that tackles questions of industrial organization in the setting of industrial revolution in England.",0.8316,0.102,0.022,0.876
Yale,Taly Reich,Marketing,Associate,Female,Associate Professor of Marketing,"['she', 'her']",https://som.yale.edu/faculty-research/faculty-directory/taly-reich,1,0,"Professor Taly Reich’s research interests fall at the intersection of behavioral decision theory and social psychology. Within these general domains, a great deal of her work explores issues related to the value of unintentionality in consumer choice and the unorthodox choices that people make in the face of threats to their personal identity. In exploring these issues, she strives to answer both theoretical and practical questions, with a fundamental goal of advancing basic insight in consumer psychology and shedding light on strategic actions that can subsequently be generated. Professor Reich has published articles in leading journals such as Nature, Psychological Science, the Journal of Personality and Social Psychology, and the Journal of Consumer Research. Taly Reich holds a PhD in Marketing from Stanford Graduate School of Business and an M.Sc. in Industrial Psychology from the Technion, Israel Institute of Technology.
",0.6908,0.058,0.019,0.923
Yale,K. Geert Rouwenhorst,Finance,Full,Male,Robert B. and Candice J. Haas Professor of Corporate Finance; Deputy Director of the International Center for Finance,"['his', 'he']",https://som.yale.edu/faculty-research/faculty-directory/k-geert-rouwenhorst,1,0,"Geert Rouwenhorst specializes in empirical finance and asset pricing. His research interests include risk and return in international equity markets, commodity investments, and the history of financial innovation. He has held visiting positions at MIT and the IMF. His co-edited book The Origins of Value: The Financial Innovations that Created Modern Capital Markets surveys key historical innovations in the field of finance, and was named a book of the year by Barron’s and the Economist.",0.8126,0.139,0.025,0.835
Yale,Peter K. Schott,International Economics,Full,Male,Juan Trippe Professor of International Economics,['his'],https://som.yale.edu/faculty-research/faculty-directory/peter-k-schott,1,1,"Peter Schott's research focuses on how firms and workers respond to globalization. His most recent projects examine the decline of U.S. manufacturing employment during the 2000s, the relative export quality of developing versus developed economies, and the relationship between trade policy and firm productivity. ",0.0,0.0,0.0,1.0
Yale,Fiona M. Scott Morton,Economics,Full,Female,Theodore Nierenberg Professor of Economics,"['she', 'her']",https://som.yale.edu/faculty-research/faculty-directory/fiona-m-scott-morton,1,1,"Fiona M. Scott Morton is the Theodore Nierenberg Professor of Economics at the Yale School of Management, where she has been on the faculty since 1999. Her area of academic research is industrial organization, with a focus on empirical studies of competition. The focus of her current research is competition in healthcare markets and the economics of antitrust. From 2011–12, Professor Scott Morton served as the Deputy Assistant Attorney General for Economic Analysis (Chief Economist) at the Antitrust Division of the U.S. Department of Justice, where she helped enforce the nation’s antitrust laws. At Yale SOM, she teaches courses in the area of competitive strategy and antitrust economics. She served as Associate Dean from 2007–10 and has won the school’s teaching award three times. She founded and directs the Thurman Arnold Project at Yale, a vehicle to provide more antitrust programming and policy projects to Yale students. Professor Scott Morton has a BA from Yale and a PhD from MIT, both in Economics. She is a frequent speaker at seminars and conferences across the United States and Europe. Note: Professor Scott Morton occasionally writes research papers and undertakes other public work that present a potential appearance of a conflict of interest because of an overlap between the consulting topics and the particular ideas being discussed in the policy work or research paper. Her writing of this type includes a note in the appropriate place naming the companies at issue. In the spirit of full information, she wants to be sure the public is aware that she engages in some consulting work. This enables her to learn more about firm strategy and behavior, and contributes to better research and teaching.
",0.9709,0.091,0.008,0.901
Yale,Katja Seim,Economics and Management,Full,Female,Sharon Oster Professor of Economics and Management,"['she', 'her']",https://som.yale.edu/faculty-research/faculty-directory/katja-seim,1,1,"Katja Seim is the Sharon Oster Professor of Economics and Management at Yale University with joint appointments in the School of Management and in the Department of Economics. Her research focuses on topics of industrial organization, regulation, and antitrust. Prior to joining Yale University, Seim was an Associate Professor at the University of Pennsylvania’s Wharton School and served as the Chief Economist to the Federal Communications Commission. Previously, she was an Assistant Professor of Economics at the Stanford Graduate School of Business.
Seim currently serves as a Co-Editor of the American Economic Review. She is a Faculty Research Fellow of the National Bureau of Economic Research (NBER), the Centre for Economic Policy Research (CEPR), the Mannheim Centre for Competition and Innovation, and Yale University’s Thurman Arnold Project and Tobin Center for Economic Policy. She is also a Non-resident Fellow of the Economic Studies Program at the Brookings Institution and a board member of the Industrial Organization Society.
Seim’s research has been published in such journals as Econometrica, the American Economic Review, the RAND Journal of Economics, and the American Economic Journal Microeconomics, among others. Her recent research studies the role of consumer inattention in firm pricing and competition in online markets. She has analyzed firms’ strategic entry and pricing responses to a range of public policies, including subsidization, entry and technology deployment regulations, competition policy, and tax policy. Her work also evaluates the role of market power in affecting efficiency and distributional outcomes of government efforts at procuring goods and services and selling assets, primarily in the context of spectrum auctions.
Seim holds a B.A. in economics and mathematics from Franklin & Marshall College and an M.A. and Ph.D. in economics from Yale University.
",0.7003,0.024,0.0,0.976
Yale,Jiwoong Shin,Marketing,Full,Male,Professor of Marketing,"['his', 'he']",https://som.yale.edu/faculty-research/faculty-directory/jiwoong-shin,1,1,"Professor Shin’s research focuses on quantitative marketing, marketing strategy, and applied economic theory. He is a leading scholar in marketing strategy, and his research focuses on analytical modeling of strategic interactions between firms and consumers. His several award-winning pieces of research advance our understanding of firms’ strategic decisions in the context of social interactions and digital marketing; in particular, consumer journey in the digital sphere, word of mouth, advertising, pricing strategies, and CRM.
 
Also, Professor Shin’s research is published in all of the premier academic marketing and economics journals: Journal of Marketing Research, Management Science, Marketing Science, RAND Journal of Economics, and Quantitative Marketing and Economics. ​For two years in a row (2010, 2011), Shin has been the recipient of the John D. C. Little Best Paper Award, awarded for the best marketing paper published in Marketing Science and Management Science. In 2011, he was also named a Marketing Science Institute​ Young Scholar, a title awarded to “potential leaders of the next generation of marketing academics.” In 2018, he was once again recognized for his influence in the field by being nominated as a Marketing Science Institute inaugural MIS Scholar,​ a title awarded to “top scholars recognizing individuals’ excellence in scholarship who have already helped to set the research agenda for the field.”  He was a recipient of 2020 Inspiring Yale award for inspiring Yale students in and out of the classroom. He now serves as a Vice President of ISMS (INFORMS Society for Marketing Science).
",0.9857,0.122,0.0,0.878
Yale,Kelly Shue,Finance,Full,Female,Professor of Finance,"['she', 'her']",https://som.yale.edu/faculty-research/faculty-directory/kelly-shue,1,1,"Professor Shue's academic interests lie at the intersection of behavioral economics and empirical corporate finance. Her research has explored the Peter Principle, compensation and promotions, gender and negotiations, the gambler's fallacy, contrast effects and non-proportional thinking in asset pricing, and executive social networks. Her research has been featured in numerous news outlets including CNN, NPR, and the Wall Street Journal, and has been awarded the AQR Insight Award, the Wharton School-WRDS Award for Best Empirical Finance Paper, and the UBS Global Asset Management Award for Research in Investments. She serves as an associate editor at the Journal of Finance and Journal of Financial Economics, and previously served as an editor at the Review of Finance. Before joining Yale, Professor Shue taught MBA Corporate Finance at the University of Chicago, Booth School of Business.",0.9732,0.163,0.0,0.837
Yale,Alp Simsek,Finance,Full,Male,Professor of Finance,"['his', 'he']",https://som.yale.edu/faculty-research/faculty-directory/alp-simsek,1,1,"Alp Simsek’s academic interests are centered in macroeconomics and finance, and extend into international and behavioral finance. His research focuses on the connections between financial markets and the macroeconomy, with an emphasis on understanding the fluctuations driven by beliefs and speculation. He has published extensively in top economics and finance journals, and his work has been featured in news outlets such as Bloomberg and the Wall Street Journal. He has been awarded several prizes in research and teaching, including the National Science Foundation CAREER award, the Brattle Prize for the distinguished paper in corporate finance, the Western Financial Association NASDAQ award for the best paper in asset pricing, and the best undergraduate and graduate teacher awards at the MIT economics department.",0.9866,0.245,0.0,0.755
Yale,Michael Sinkinson,Economics,Associate,Male,Associate Professor of Economics,"['his', 'he']",https://som.yale.edu/faculty-research/faculty-directory/michael-sinkinson,1,0,"Michael Sinkinson is an Associate Professor of Economics at the Yale School of Management, specializing in Applied Microeconomics and Industrial Organization. His research focuses on questions of market structure as they relate to the industries of media, technology, and telecommunications. Specific topics he has worked on in this area include advertising, contracting, product positioning and spectrum allocation. His research has been published in leading journals such as the American Economic Review.
",0.0,0.0,0.0,1.0
Yale,Deborah Small,Marketing,Full,Female,Adrian C. Israel Professor of Marketing,"['she', 'her']",https://som.yale.edu/faculty-research/faculty-directory/deborah-small,1,1,"Professor Small studies how individuals make decisions that affect their own and others’ welfare and what their choices signal to themselves and others about their moral character. While much of her work is in the area of prosocial behavior, she has many other research interests, including emotion, moral judgment, and consumer choice.",0.25,0.038,0.0,0.962
